"id","kind","item","owner","evidence_location","completion_claim","note","anchor","line","fingerprint"
"test.invariant.7","test","deterministic drain order and single lease owner","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#test.invariant.7","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","test.invariant.7","1008","e0fea07037833a1d589904e886dcb47b7455fab149229282e17b900e14803ee3"
"test.invariant.8","test","domain-specific overflow and dead-letter behavior","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#test.invariant.8","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","test.invariant.8","1009","f71badd4178311b885a0980dfa0045178b76dc18c4f8a998c2949bebcf23d007"
"test.invariant.9","test","native memory, compaction, cron, channels, sessions, and skills continue during degradation","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#test.invariant.9","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","test.invariant.9","1010","d121b6947cd22fbd1f515c258621e5b3c1e67aa43bfa7a28e6660bc3e11b2f56"
"test.invariant.10","test","disabled means no hooks, drain, or remote traffic for that domain","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#test.invariant.10","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","test.invariant.10","1011","fe8a9f16fc11def380a6b66fec73c315ecf8f5e15294cd0e2833cbd514a106db"
"test.invariant.11","test","one-domain rollback leaves the other domain healthy","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#test.invariant.11","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","test.invariant.11","1012","5115d6a307b91868f46f550402d07bc2858646e5dbbdca5e647d944f882136a4"
"test.invariant.12","test","secrets do not appear in source, config, CLI arguments, logs, diagnostics, state, fixtures, screenshots, or handoffs","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#test.invariant.12","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","test.invariant.12","1013","e8b2b2fded807d36d3f3714cef29a788af36ff64423c383a54d490bb1f3c3cae"
"prose.16_3_repository_command_guidance.1017.1","evidence_requirement","The execution agent must use the current root policy and the `openclaw-testing` and `crabbox` skills to select proof. Expected commands include:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.16_3_repository_command_guidance.1017.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.16_3_repository_command_guidance.1017.1","1017","3163a0eaa6ef6c84f3c80f0e92db3c8fac2c2f66545a2caddd52113f72e746a6"
"prose.16_3_repository_command_guidance.1028.1","gate","Use focused local commands only for trusted source with ready dependencies. Heavy checks, builds, packaging, E2E, live proof, and cross-platform scenarios use the selected Testbox/Crabbox path. Do not run untrusted repository tooling locally. Do not add a public SDK check unless the SDK surface actually changes","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.16_3_repository_command_guidance.1028.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.16_3_repository_command_guidance.1028.1","1028","18e0209f8a6e690b41713d8ce5b7e3386adfdf8b3531ce6f5c197f9fd10e2f6e"
"prose.16_4_lisa_runtime_proof.1032.1","evidence_requirement","Use profile-qualified, redacted commands and record exit status and sanitized output:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.16_4_lisa_runtime_proof.1032.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.16_4_lisa_runtime_proof.1032.1","1032","aa1b43144550ad6658eb46347c95446ae1693613eb9f400ca1fc8ffb158fb960"
"prose.16_4_lisa_runtime_proof.1044.1","gate","Confirm the exact current CLI help before execution. Never include credential values or private message/memory content in evidence","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.16_4_lisa_runtime_proof.1044.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.16_4_lisa_runtime_proof.1044.1","1044","9d51a8d41b0cbff09174c5c7d307798ea594ba42179690ec70b694cbfe611c79"
"list.17_1_per_domain_health.1052.1","task","enabled/disabled/degraded state","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.17_1_per_domain_health.1052.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.17_1_per_domain_health.1052.1","1052","b73bb3d11d5e8d8d9c1ed24c3f8bc7b83816b1f5fbc0e659a07718874f7e44af"
"list.17_1_per_domain_health.1053.2","task","contract and plugin version","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.17_1_per_domain_health.1053.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.17_1_per_domain_health.1053.2","1053","4e8ade51496237f7242cbee3321b25dbcb69ef3fff2b5be8f0288ca880a553ba"
"list.17_1_per_domain_health.1054.3","task","endpoint identity without sensitive query/header material","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.17_1_per_domain_health.1054.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.17_1_per_domain_health.1054.3","1054","dd3f0b75ae5f269699dba4cc1b893f8d62578974b7e96ff902bbe6af5ceb82b2"
"list.17_1_per_domain_health.1055.4","task","credential presence and expiry class, never value","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.17_1_per_domain_health.1055.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.17_1_per_domain_health.1055.4","1055","ee7c09a1b3d51ba8de67b5cefa0deff027a82139ae0c6edc7f8d5fc2b0b12f27"
"list.17_1_per_domain_health.1056.5","task","last successful probe and delivery time","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.17_1_per_domain_health.1056.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.17_1_per_domain_health.1056.5","1056","ce4584d81cae16029d15fa8207a973473de0e4059129f71849de770db67def2c"
"list.17_1_per_domain_health.1057.6","task","last failure class and bounded message","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.17_1_per_domain_health.1057.6","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.17_1_per_domain_health.1057.6","1057","bf4675d864b58aaf3075c5a77c73f41c6bf53672e37c6605df9a55b611900411"
"list.17_1_per_domain_health.1058.7","task","queue depth, oldest age, retry count, dead-letter count, and capacity state","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.17_1_per_domain_health.1058.7","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.17_1_per_domain_health.1058.7","1058","0009c55653399986d946222a9333659e6a88ec7538fe3ddb215aa1af5b325048"
"list.17_1_per_domain_health.1059.8","task","drain lease status","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.17_1_per_domain_health.1059.8","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.17_1_per_domain_health.1059.8","1059","adb7d0aa3beed6b5ad30e7a77c9a07569ce67b47a840143289f00314d06ded04"
"list.17_1_per_domain_health.1060.9","task","current feature flags","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.17_1_per_domain_health.1060.9","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.17_1_per_domain_health.1060.9","1060","ac37fa8bda74e37144b34aecbf7ec83653ee31e5220b01ba371a5b7ec46f941f"
"list.17_1_per_domain_health.1061.10","task","stage/production environment label","Platform / Principal / Cursor maintenance (as labeled)","BLOCK: live/external gate named in plan item; OpenClaw fake-tier work is not live proof (docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md)","blocked","Label requires live/external proof beyond fake-tier OpenClaw work","list.17_1_per_domain_health.1061.10","1061","7e98628a7ffcde05e95c4cfb1b0207ea114b4f67e3694b6a2a6d9132f937a425"
"list.17_1_per_domain_health.1062.11","task","privacy policy/redaction version","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.17_1_per_domain_health.1062.11","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.17_1_per_domain_health.1062.11","1062","4a52d923374a994e70cef09d37f8f8022605447d2d283f29c1833204d89983ae"
"observability.alert.1","evidence_requirement","Alert Critical: secret/privacy leak, wrong actor/scope, cross-domain payload, confirmed data loss → Disable affected domain immediately; security/Platform/OpenClaw incident","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#observability.alert.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","observability.alert.1","1068","fef43ff4db6830e5a5f72278136d54b8d7aaff94115b0def703963a92e57424c"
"observability.alert.2","evidence_requirement","Alert High: credential revoked unexpectedly, outbox near full, oldest age over loss budget, repeated terminal writes → Domain owner and OpenClaw operator; pause intake or drain safely","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#observability.alert.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","observability.alert.2","1069","a31bf11f3b5c7516706ead2457c1291ad08baf73c12861100123c726352ff3e3"
"observability.alert.3","evidence_requirement","Alert Medium: transient service outage, elevated retry, stale health, one failed probe → Observe/retry within bounded policy","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#observability.alert.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","observability.alert.3","1070","db8c579dbd23d4f2c377aa667e1fb6643ef6d333f4866012eef45fca033cfa8b"
"observability.alert.4","evidence_requirement","Alert Low: capacity trend, approaching expiry, non-blocking version drift → Planned maintenance","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#observability.alert.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","observability.alert.4","1071","561cc7c6099a3165b7a5a4b3f4ade1013cea633e10ae26940e64c526c2c8bf35"
"prose.17_2_alert_classes.1073.1","gate","Alert payloads contain identifiers and counts only. They do not contain messages, Brain evidence, Skills inputs/results, credentials, or raw tool data","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.17_2_alert_classes.1073.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.17_2_alert_classes.1073.1","1073","fdeb6d91642c9e610d9510c1f6a7ddf6ce6dfea284f4ec6efad3d5154d7b713b"
"list.17_3_honest_degraded_states.1077.1","evidence_requirement","Brain unavailable: native OpenClaw continues; capture buffers within approved bounds; high-risk evidence-dependent actions become cautious/advisory; operator sees Brain degraded","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.17_3_honest_degraded_states.1077.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.17_3_honest_degraded_states.1077.1","1077","fb5bbae4fa5f070f02b5cd6266518ed669183c2dacdefcf89ea63d4a0f4a4349"
"list.17_3_honest_degraded_states.1078.2","evidence_requirement","Skills unavailable: native skills continue; governed LiNKskills operations stop or use only an exact last-verified bundle/profile when explicitly approved by the Skills contract; telemetry queues honestly","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.17_3_honest_degraded_states.1078.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.17_3_honest_degraded_states.1078.2","1078","3913d1e7031444d3f6dcc0bc4a2d28b023500f5e74ef703a0729cda34e61780b"
"list.17_3_honest_degraded_states.1079.3","evidence_requirement","State full: reject new domain records and alert; never silently drop or report delivery","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.17_3_honest_degraded_states.1079.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.17_3_honest_degraded_states.1079.3","1079","812b92ac04131afc274072e394935f5d5bd3ba27b9e677f5fa09bcaa9c151cac"
"list.17_3_honest_degraded_states.1080.4","evidence_requirement","Auth invalid: disable the affected remote path; never broaden scopes or reuse another credential","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.17_3_honest_degraded_states.1080.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.17_3_honest_degraded_states.1080.4","1080","9046087c8eb64b87708238b501ad61bcb89317fb000abb2cf4e4d5b7acc82ab6"
"list.18_security_and_secret_handling.1084.1","gate","Platform owns issuance, injection, rotation, expiry, revocation, and audit","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.18_security_and_secret_handling.1084.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.18_security_and_secret_handling.1084.1","1084","77552c28ca4b972405a87373904930d4e87e2b5f3ca5506099cc09a0c9763d87"
"list.18_security_and_secret_handling.1085.2","gate","OpenClaw owns secure consumption and domain-specific configuration","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.18_security_and_secret_handling.1085.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.18_security_and_secret_handling.1085.2","1085","1903b871e7c959bce677823bc1a6e1a963069484ef3ee4d19b91c97409b8ac6b"
"list.18_security_and_secret_handling.1086.3","gate","Credentials are runtime-binding-owned and domain-specific","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.18_security_and_secret_handling.1086.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.18_security_and_secret_handling.1086.3","1086","14347863e0672032a28ad45abd0af9b841e95bc30052c75d92a2a6af7e19f65c"
"list.18_security_and_secret_handling.1087.4","gate","No production `service_role` or database credential reaches OpenClaw","Platform / Principal / Cursor maintenance (as labeled)","BLOCK: live/external gate named in plan item; OpenClaw fake-tier work is not live proof (docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md)","blocked","Label requires live/external proof beyond fake-tier OpenClaw work","list.18_security_and_secret_handling.1087.4","1087","0cd918d8b1004f0edbb188dde25185126a86db0e2bab7b7295c2a72cd373822f"
"list.18_security_and_secret_handling.1088.5","gate","Prefer native OAuth/auth profiles; otherwise use Platform-approved `SecretRef` injection","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.18_security_and_secret_handling.1088.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.18_security_and_secret_handling.1088.5","1088","ccf9db53cab3806d4faac8e516425f4cc942abb5ef2c68c90b09c9a0facde74b"
"list.18_security_and_secret_handling.1089.6","gate","Never inspect or reuse Cursor process-argument credentials. Their remediation is a launch-critical external maintenance gate","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.18_security_and_secret_handling.1089.6","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.18_security_and_secret_handling.1089.6","1089","9fbf99507d0cbde7f10405efdb8e4d9e34beef379abeb5e9abfec0c716b52c15"
"list.18_security_and_secret_handling.1090.7","gate","Redact authorization headers, cookies, query secrets, private endpoints when required, tokens, claims containing private facts, message content, and stored payloads from diagnostics","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.18_security_and_secret_handling.1090.7","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.18_security_and_secret_handling.1090.7","1090","701606816a7b1fa21c144c02947c95adf2e8e402f2b9c4ec8d7cf8b27c9cdcd1"
"list.18_security_and_secret_handling.1091.8","gate","Use short-lived least-privilege credentials and independently test revocation","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.18_security_and_secret_handling.1091.8","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.18_security_and_secret_handling.1091.8","1091","8fea9e0a793590ce02f1124b7f2a5bdf208f2e4d22f7952bf6f918e166fa43a3"
"list.18_security_and_secret_handling.1092.9","gate","Validate issuer, audience, actor, binding, service, operations, expiry, and contract version at the Gateway","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.18_security_and_secret_handling.1092.9","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.18_security_and_secret_handling.1092.9","1092","0a0aa3a45a2b864fbd25212d0b934f8a70d2e15f9df1bd4f604cd658670236a5"
"list.18_security_and_secret_handling.1093.10","gate","Treat all externally supplied text and tool data as untrusted input","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.18_security_and_secret_handling.1093.10","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.18_security_and_secret_handling.1093.10","1093","a22b683b0c4840cf199fe8fc8c2e8b73356e9d197ee4aae29d87a4cc6308f3f1"
"list.18_security_and_secret_handling.1094.11","gate","Do not log full request/response envelopes in production","Platform / Principal / Cursor maintenance (as labeled)","BLOCK: live/external gate named in plan item; OpenClaw fake-tier work is not live proof (docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md)","blocked","Label requires live/external proof beyond fake-tier OpenClaw work","list.18_security_and_secret_handling.1094.11","1094","713d48561c78e620d8a7a6b5cb4150f70f26018e2f1bb50151f1f1c36a1b246b"
"list.18_security_and_secret_handling.1095.12","gate","Run repository secret scanning and targeted canary searches before each live gate","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.18_security_and_secret_handling.1095.12","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.18_security_and_secret_handling.1095.12","1095","322e35ce1605e330ff1c73b0c843bcee46876f757ccfcf4139d8402325c22dd8"
"prose.19_operations_and_runbooks.1099.1","evidence_requirement","Required runbooks:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.19_operations_and_runbooks.1099.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.19_operations_and_runbooks.1099.1","1099","bb54b7f32c01185b4695e062e16242f10037971b694740128fce1432a7e24cda"
"runbook.1","deliverable","Runbook: Brain enable/disable/read-only/write/drain controls","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#runbook.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","runbook.1","1101","efe1cf61ae7386c8af5f31359962187f19e63afc2eab0fcd9117f7f30ab6354a"
"runbook.2","deliverable","Runbook: Skills enable/disable/discovery/execution/telemetry controls","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#runbook.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","runbook.2","1102","11f1c504069a81cff7fed2c3dec007e2926cad6c60089b842eec7bf602ab843c"
"runbook.3","deliverable","Runbook: Brain credential issue/rotate/revoke/recover","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#runbook.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","runbook.3","1103","77e861a098ba19ed35ae76a67718e0034e28194ec42c9563d0df292eeedbb51c"
"runbook.4","deliverable","Runbook: Skills credential issue/rotate/revoke/recover","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#runbook.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","runbook.4","1104","b1be1b4e96c0a6ca21a9f070a3219f4d8bb24f455411183061c065f26f564a8a"
"runbook.5","deliverable","Runbook: MCP probe, repeated-failure pause, and recovery","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#runbook.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","runbook.5","1105","e8bf7105a4dd4d15e5ecba67fd6666093d790acf40d715123dede346c7e8fd34"
"runbook.6","deliverable","Runbook: Plugin/Gateway restart with durable outboxes","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#runbook.6","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","runbook.6","1106","84a42b86cba3c28d5e1acfea2ff33e46ef6b70b4d9c3be1a8901a9aeeee1331c"
"runbook.7","deliverable","Runbook: Queue pressure, reject-new, capacity increase decision, and dead-letter handling","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#runbook.7","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","runbook.7","1107","a2dbfd2a937417037a89e1929036e37605cbe5fc983ffbb2863094906e5ba4cb"
"runbook.8","deliverable","Runbook: Brain capture hold, retention deletion, and Principal-approved exceptions","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#runbook.8","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","runbook.8","1108","1ed95084d8becc8bf5338dc0c39f37c84ecbfe9871b1150d86cdfa17a6fc2ca6"
"runbook.9","deliverable","Runbook: Skills bundle/profile mismatch and last-verified-bundle policy","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#runbook.9","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","runbook.9","1109","0cb469a206f88915ffec0f2636c825e571c6904f2a7dc615d395a0a95523bf06"
"runbook.10","deliverable","Runbook: Privacy or secret incident containment","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#runbook.10","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","runbook.10","1110","a85759add9bd2a9f29af0f5b00fc583cdd771a13664ac1fa7b04cb9edfc28a63"
"runbook.11","deliverable","Runbook: Cross-domain leakage incident containment","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#runbook.11","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","runbook.11","1111","74e65bb6ae27fa411a136effa6f88d5d2af0bffc4307c3cfb4e0c6f9bfc66bbf"
"runbook.12","deliverable","Runbook: Platform environment rollback, migration recovery, backup, and restore","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#runbook.12","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","runbook.12","1112","6171982d758613311ba8e89d0afb39194c0c12a7717ad1a5a937d1c0941252a8"
"runbook.13","deliverable","Runbook: Lisa native-behavior regression isolation","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#runbook.13","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","runbook.13","1113","e9957757a034dbe8b2106e92cb662a69ead14555b66d788da93a244cd7eefddd"
"runbook.14","deliverable","Runbook: Stage and production canary start, pause, restart, accept, and reject","Platform / Principal / Cursor maintenance (as labeled)","BLOCK: live/external gate named in plan item; OpenClaw fake-tier work is not live proof (docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md)","blocked","Label requires live/external proof beyond fake-tier OpenClaw work","runbook.14","1114","ba3dc214c5cec8bf6d7e05dff2291e86f3cf1f97e0cb67a6502eed74c4cdf45e"
